,open,high,low,close,volume
2023-06-30 11:54:00,159.9100,159.9900,159.9100,159.9800,481
2023-06-30 11:53:00,159.9400,159.9400,159.8700,159.8950,2211
2023-06-30 11:52:00,160.0300,160.0300,159.9500,159.9500,2054
2023-06-30 11:51:00,160.0000,160.0300,159.9900,160.0300,632
2023-06-30 11:50:00,160.0100,160.0200,160.0000,160.0000,2201
2023-06-30 11:49:00,160.1050,160.1100,160.1050,160.1100,1862
2023-06-30 11:48:00,159.9200,160.0900,159.9100,160.0900,2246
2023-06-30 11:47:00,160.1050,160.1200,159.9200,159.9300,5208
2023-06-30 11:46:00,159.9400,160.1400,159.9400,160.1000,10248
2023-06-30 11:45:00,159.9500,159.9500,159.9100,159.9100,1779
2023-06-30 11:44:00,159.9550,159.9550,159.9300,159.9550,910
2023-06-30 11:43:00,159.9600,159.9800,159.9600,159.9800,501
2023-06-30 11:42:00,159.9500,159.9800,159.9000,159.9800,2942
2023-06-30 11:41:00,159.9100,160.0000,159.8930,159.9000,4132
2023-06-30 11:40:00,159.9890,159.9890,159.9000,159.9000,4638
2023-06-30 11:38:00,159.9500,159.9700,159.9200,159.9300,1655
2023-06-30 11:37:00,159.9600,159.9600,159.9500,159.9500,2177
2023-06-30 11:36:00,160.0000,160.0200,159.9800,159.9800,3128
2023-06-30 11:35:00,160.0000,160.0300,159.9600,160.0000,8988
2023-06-30 11:34:00,159.9200,160.0000,159.9200,160.0000,5043
2023-06-30 11:33:00,159.9560,159.9700,159.9560,159.9700,1432
2023-06-30 11:32:00,159.9560,159.9700,159.9560,159.9700,426
2023-06-30 11:31:00,159.9000,159.9100,159.9000,159.9000,961
2023-06-30 11:30:00,159.9400,159.9700,159.8700,159.8950,3180
2023-06-30 11:29:00,159.9400,159.9500,159.8800,159.9400,1389
2023-06-30 11:28:00,159.9400,159.9400,159.8900,159.9000,4024
2023-06-30 11:27:00,159.9000,160.0000,159.9000,160.0000,3340
2023-06-30 11:26:00,159.9700,159.9700,159.8600,159.9200,4203
2023-06-30 11:25:00,159.8950,159.9300,159.8950,159.9300,338
2023-06-30 11:24:00,159.9500,159.9500,159.8850,159.9500,1852
2023-06-30 11:23:00,159.9600,159.9900,159.9600,159.9790,703
2023-06-30 11:22:00,159.9100,159.9100,159.9100,159.9100,243
2023-06-30 11:21:00,159.9300,159.9300,159.8500,159.8950,3395
2023-06-30 11:20:00,159.9200,159.9200,159.8800,159.9200,1685
2023-06-30 11:19:00,159.9300,159.9500,159.9100,159.9500,647
2023-06-30 11:18:00,159.9100,159.9500,159.9000,159.9200,1439
2023-06-30 11:17:00,159.9800,159.9800,159.9500,159.9550,838
2023-06-30 11:16:00,159.9700,160.0400,159.9400,159.9900,6843
2023-06-30 11:15:00,160.0000,160.0150,159.9900,160.0000,4074
2023-06-30 11:14:00,159.9300,159.9900,159.9300,159.9900,578
2023-06-30 11:13:00,159.9600,160.0000,159.9100,159.9300,3768
2023-06-30 11:12:00,160.0000,160.0000,159.8900,159.9300,3302
2023-06-30 11:11:00,159.9400,159.9500,159.9400,159.9500,636
2023-06-30 11:10:00,159.9800,160.0550,159.9400,159.9410,4294
